Date Lifted,Exercise,Weight (kg),Weight (lb),Reps,Bodyweight (kg),Bodyweight (lb),Percentile (%),Warmup
2020-12-18,Bench Press,52.5,115.7,5,73,160.9,13.3,0
2020-12-18,Bench Press,67.5,148.8,2,73,160.9,24.1,0
2020-12-18,Bench Press,60,132.3,3,73,160.9,17.6,0
2020-12-18,Bench Press,52.5,115.7,5,73,160.9,13.3,0
2020-12-18,Bench Press,40,88.2,5,73,160.9,4.2,0
2020-12-14,Shoulder Press,32.5,71.7,5,73,160.9,12.4,0
2020-12-14,Shoulder Press,32.5,71.7,5,73,160.9,12.4,0
2020-12-14,Shoulder Press,32.5,71.7,5,73,160.9,12.4,0
2020-12-14,Shoulder Press,32.5,71.7,5,73,160.9,12.4,0
2020-12-14,Shoulder Press,40,88.2,5,73,160.9,24.9,0
2020-12-14,Shoulder Press,35,77.2,3,73,160.9,13.1,0
2020-12-14,Shoulder Press,32.5,71.7,5,73,160.9,12.4,0
2020-12-14,Shoulder Press,20,44.1,5,73,160.9,1.8,0
2020-12-10,Bench Press,45,99.2,5,73,160.9,7.1,0
2020-12-10,Bench Press,45,99.2,5,73,160.9,7.1,0
2020-12-10,Bench Press,45,99.2,5,73,160.9,7.1,0
2020-12-10,Bench Press,45,99.2,5,73,160.9,7.1,0
2020-12-10,Bench Press,60,132.3,7,73,160.9,27.2,0
2020-12-10,Bench Press,52.5,115.7,5,73,160.9,13.3,0
2020-12-10,Bench Press,45,99.2,5,73,160.9,7.1,0
2020-12-10,Bench Press,40,88.2,5,73,160.9,4.2,0
2020-12-06,Pull Ups,0,0,5,73,160.9,17.5,0
2020-12-06,Pull Ups,0,0,5,73,160.9,17.5,0
2020-12-06,Pull Ups,0,0,10,73,160.9,37.2,0
2020-12-06,Shoulder Press,27.5,60.6,5,73,160.9,6.6,0
2020-12-06,Shoulder Press,27.5,60.6,5,73,160.9,6.6,0
2020-12-06,Shoulder Press,27.5,60.6,5,73,160.9,6.6,0
2020-12-06,Shoulder Press,27.5,60.6,5,73,160.9,6.6,0
2020-12-06,Shoulder Press,35,77.2,7,73,160.9,20,0
2020-12-06,Shoulder Press,32.5,71.7,5,73,160.9,12.4,0
2020-12-06,Shoulder Press,27.5,60.6,5,73,160.9,6.6,0
2020-12-06,Deadlift,55,121.3,5,73,160.9,1.7,0
2020-12-06,Deadlift,55,121.3,5,73,160.9,1.7,0
2020-12-06,Deadlift,72.5,159.8,8,73,160.9,10.6,0
2020-12-06,Deadlift,65,143.3,5,73,160.9,3.9,0
2020-12-06,Deadlift,55,121.3,5,73,160.9,1.7,0
2020-12-06,Deadlift,50,110.2,5,73,160.9,1,0
2020-12-02,Pull Ups,0,0,6,73,160.9,20.4,0
2020-12-02,Pull Ups,0,0,8,73,160.9,27.8,0
2020-12-02,Bench Press,45,99.2,5,73,160.9,7.1,0
2020-12-02,Bench Press,45,99.2,5,73,160.9,7.1,0
2020-12-02,Bench Press,45,99.2,5,73,160.9,7.1,0
2020-12-02,Bench Press,45,99.2,5,73,160.9,7.1,0
2020-12-02,Bench Press,60,132.3,6,73,160.9,24.4,0
2020-12-02,Bench Press,52.5,115.7,5,73,160.9,13.3,0
2020-12-02,Bench Press,45,99.2,5,73,160.9,7.1,0
2020-12-02,Bench Press,40,88.2,5,73,160.9,4.2,0
2020-12-02,Squat,55,121.3,5,73,160.9,4.6,0
2020-12-02,Squat,55,121.3,5,73,160.9,4.6,0
2020-12-02,Squat,55,121.3,5,73,160.9,4.6,0
2020-12-02,Squat,72.5,159.8,8,73,160.9,21.8,0
2020-12-02,Squat,65,143.3,5,73,160.9,9.6,0
2020-12-02,Squat,55,121.3,5,73,160.9,4.6,0
2020-12-02,Squat,50,110.2,5,73,160.9,2.9,0
2020-11-27,Pull Ups,0,0,11,73,160.9,40.8,0
2020-11-27,Squat,60,132.3,5,73,160.9,6.8,0
2020-11-27,Squat,60,132.3,5,73,160.9,6.8,0
2020-11-27,Squat,77.5,170.9,5,73,160.9,19.4,0
2020-11-27,Squat,67.5,148.8,3,73,160.9,8.7,0
2020-11-27,Squat,60,132.3,3,73,160.9,5.2,0
2020-11-27,Squat,50,110.2,3,73,160.9,2.2,0
2020-11-27,Shoulder Press,30,66.1,5,73,160.9,9.3,0
2020-11-27,Shoulder Press,30,66.1,5,73,160.9,9.3,0
2020-11-27,Shoulder Press,30,66.1,5,73,160.9,9.3,0
2020-11-27,Shoulder Press,37.5,82.7,6,73,160.9,22.5,0
2020-11-27,Shoulder Press,35,77.2,3,73,160.9,13.1,0
2020-11-27,Shoulder Press,30,66.1,3,73,160.9,7.4,0
2020-11-27,Shoulder Press,20,44.1,5,73,160.9,1.8,0
2020-11-24,Pull Ups,0,0,7,73,160.9,23.9,0
2020-11-24,Bench Press,50,110.2,5,73,160.9,11,0
2020-11-24,Bench Press,50,110.2,5,73,160.9,11,0
2020-11-24,Bench Press,50,110.2,5,73,160.9,11,0
2020-11-24,Bench Press,50,110.2,5,73,160.9,11,0
2020-11-24,Bench Press,50,110.2,5,73,160.9,11,0
2020-11-24,Bench Press,62.5,137.8,3,73,160.9,20.4,0
2020-11-24,Bench Press,55,121.3,3,73,160.9,12.6,0
2020-11-24,Bench Press,50,110.2,3,73,160.9,8.6,0
2020-11-24,Bench Press,40,88.2,5,73,160.9,4.2,0
2020-11-05,Pull Ups,0,0,8,73,160.9,27.8,0
2020-11-05,Pull Ups,0,0,8,73,160.9,27.8,0
2020-11-05,Pull Ups,0,0,9,73,160.9,32.4,0
2020-11-05,Squat,77.5,170.9,5,73,160.9,19.4,0
2020-11-05,Squat,67.5,148.8,3,73,160.9,8.7,0
2020-11-05,Squat,60,132.3,3,73,160.9,5.2,0
2020-11-05,Squat,60,132.3,3,73,160.9,5.2,0
2020-11-05,Shoulder Press,30,66.1,5,73,160.9,9.3,0
2020-11-05,Shoulder Press,30,66.1,5,73,160.9,9.3,0
2020-11-05,Shoulder Press,30,66.1,5,73,160.9,9.3,0
2020-11-05,Shoulder Press,37.5,82.7,6,73,160.9,22.5,0
2020-11-05,Shoulder Press,35,77.2,3,73,160.9,13.1,0
2020-11-05,Shoulder Press,30,66.1,5,73,160.9,9.3,0
2020-11-05,Shoulder Press,20,44.1,5,73,160.9,1.8,0
2020-10-27,Pull Ups,0,0,9,73,160.9,32.4,0
2020-10-27,Pull Ups,0,0,9,73,160.9,32.4,0
2020-10-27,Bench Press,45,99.2,5,73,160.9,7.1,0
2020-10-27,Bench Press,45,99.2,5,73,160.9,7.1,0
2020-10-27,Bench Press,45,99.2,5,73,160.9,7.1,0
2020-10-27,Bench Press,45,99.2,5,73,160.9,7.1,0
2020-10-27,Bench Press,60,132.3,6,73,160.9,24.4,0
2020-10-27,Bench Press,55,121.3,5,73,160.9,15.9,0
2020-10-27,Bench Press,40,88.2,5,73,160.9,4.2,0
2020-10-27,Squat,55,121.3,5,73,160.9,4.6,0
2020-10-27,Squat,55,121.3,5,73,160.9,4.6,0
2020-10-27,Squat,72.5,159.8,7,73,160.9,19.3,0
2020-10-27,Squat,65,143.3,5,73,160.9,9.6,0
2020-10-27,Squat,55,121.3,5,73,160.9,4.6,0
2020-10-13,Bench Press,45,99.2,5,74,163.1,6.5,0
2020-10-13,Bench Press,45,99.2,5,74,163.1,6.5,0
2020-10-13,Bench Press,60,132.3,7,74,163.1,25.8,0
2020-10-13,Bench Press,52.5,115.7,5,74,163.1,12.4,0
2020-10-13,Bench Press,42.5,93.7,5,74,163.1,5.1,0
2020-10-13,Bench Press,40,88.2,5,74,163.1,3.8,0
2020-10-13,Squat,65,143.3,5,74,163.1,8.9,0
2020-10-13,Squat,55,121.3,5,74,163.1,4.2,0
2020-10-13,Squat,50,110.2,5,74,163.1,2.6,0
2020-10-08,Shoulder Press,30,66.1,5,74,163.1,8.6,0
2020-10-08,Shoulder Press,30,66.1,5,74,163.1,8.6,0
2020-10-08,Shoulder Press,30,66.1,5,74,163.1,8.6,0
2020-10-08,Shoulder Press,37.5,82.7,7,74,163.1,23.7,0
2020-10-08,Shoulder Press,30,66.1,5,74,163.1,8.6,0
2020-10-08,Shoulder Press,20,44.1,5,74,163.1,1.7,0
2020-10-08,Squat,67.5,148.8,3,74,163.1,8.1,0
2020-10-08,Squat,60,132.3,3,74,163.1,4.7,0
2020-10-08,Squat,50,110.2,5,74,163.1,2.6,0
2020-10-06,Bench Press,50,110.2,5,74,163.1,10.2,0
2020-10-06,Bench Press,50,110.2,5,74,163.1,10.2,0
2020-10-06,Bench Press,50,110.2,5,74,163.1,10.2,0
2020-10-06,Bench Press,50,110.2,5,74,163.1,10.2,0
2020-10-06,Bench Press,62.5,137.8,6,74,163.1,26.5,0
2020-10-06,Bench Press,55,121.3,3,74,163.1,11.7,0
2020-10-06,Bench Press,50,110.2,5,74,163.1,10.2,0
2020-10-06,Bench Press,40,88.2,5,74,163.1,3.8,0
2020-10-04,Pull Ups,0,0,10,74,163.1,37.4,0
2020-10-04,Squat,60,132.3,5,74,163.1,6.2,0
2020-10-04,Squat,60,132.3,5,74,163.1,6.2,0
2020-10-04,Squat,77.5,170.9,5,74,163.1,18.3,0
2020-10-04,Squat,67.5,148.8,3,74,163.1,8.1,0
2020-10-04,Squat,60,132.3,3,74,163.1,4.7,0
2020-10-04,Squat,50,110.2,5,74,163.1,2.6,0
2020-10-04,Squat,30,66.1,5,74,163.1,0.2,0
2020-10-04,Shoulder Press,30,66.1,5,74,163.1,8.6,0
2020-10-04,Shoulder Press,30,66.1,5,74,163.1,8.6,0
2020-10-04,Shoulder Press,30,66.1,5,74,163.1,8.6,0
2020-10-04,Shoulder Press,30,66.1,5,74,163.1,8.6,0
2020-10-04,Shoulder Press,30,66.1,5,74,163.1,8.6,0
2020-10-04,Shoulder Press,37.5,82.7,7,74,163.1,23.7,0
2020-10-04,Shoulder Press,35,77.2,3,74,163.1,12.2,0
2020-10-04,Shoulder Press,30,66.1,3,74,163.1,6.8,0
2020-10-04,Shoulder Press,20,44.1,5,74,163.1,1.7,0
2020-10-01,Bench Press,50,110.2,5,74,163.1,10.2,0
2020-10-01,Bench Press,50,110.2,5,74,163.1,10.2,0
2020-10-01,Bench Press,50,110.2,5,74,163.1,10.2,0
2020-10-01,Bench Press,50,110.2,5,74,163.1,10.2,0
2020-10-01,Bench Press,50,110.2,5,74,163.1,10.2,0
2020-10-01,Bench Press,50,110.2,5,74,163.1,10.2,0
2020-10-01,Bench Press,62.5,137.8,5,74,163.1,23.8,0
2020-10-01,Bench Press,55,121.3,3,74,163.1,11.7,0
2020-10-01,Bench Press,50,110.2,3,74,163.1,7.9,0
2020-10-01,Bench Press,40,88.2,5,74,163.1,3.8,0
2020-09-22,Bench Press,52.5,115.7,5,74,163.1,12.4,0
2020-09-22,Bench Press,52.5,115.7,5,74,163.1,12.4,0
2020-09-22,Bench Press,52.5,115.7,5,74,163.1,12.4,0
2020-09-22,Bench Press,52.5,115.7,5,74,163.1,12.4,0
2020-09-22,Bench Press,52.5,115.7,5,74,163.1,12.4,0
2020-09-22,Bench Press,67.5,148.8,3,74,163.1,25.1,0
2020-09-22,Bench Press,60,132.3,4,74,163.1,18.4,0
2020-09-22,Bench Press,52.5,115.7,5,74,163.1,12.4,0
2020-09-22,Bench Press,40,88.2,5,74,163.1,3.8,0
2020-09-20,Pull Ups,0,0,7,74,163.1,23.9,0
2020-09-20,Pull Ups,0,0,7,74,163.1,23.9,0
2020-09-20,Pull Ups,0,0,10,74,163.1,37.4,0
2020-09-20,Shoulder Press,27.5,60.6,5,74,163.1,6.2,0
2020-09-20,Shoulder Press,27.5,60.6,5,74,163.1,6.2,0
2020-09-20,Shoulder Press,27.5,60.6,5,74,163.1,6.2,0
2020-09-20,Shoulder Press,27.5,60.6,5,74,163.1,6.2,0
2020-09-20,Shoulder Press,27.5,60.6,5,74,163.1,6.2,0
2020-09-20,Shoulder Press,27.5,60.6,5,74,163.1,6.2,0
2020-09-20,Shoulder Press,35,77.2,8,74,163.1,21.2,0
2020-09-20,Shoulder Press,32.5,71.7,5,74,163.1,11.6,0
2020-09-20,Shoulder Press,27.5,60.6,5,74,163.1,6.2,0
2020-09-20,Shoulder Press,20,44.1,5,74,163.1,1.7,0
2020-09-15,Bench Press,45,99.2,5,74,163.1,6.5,0
2020-09-15,Bench Press,45,99.2,5,74,163.1,6.5,0
2020-09-15,Bench Press,45,99.2,5,74,163.1,6.5,0
2020-09-15,Bench Press,45,99.2,5,74,163.1,6.5,0
2020-09-15,Bench Press,45,99.2,5,74,163.1,6.5,0
2020-09-15,Bench Press,60,132.3,8,74,163.1,28.8,0
2020-09-15,Bench Press,52.5,115.7,5,74,163.1,12.4,0
2020-09-15,Bench Press,45,99.2,5,74,163.1,6.5,0
2020-09-15,Bench Press,40,88.2,5,74,163.1,3.8,0
2020-09-06,Pull Ups,0,0,10,74,163.1,37.4,0
2020-09-06,Deadlift,77.5,170.9,7,74,163.1,11.4,0
2020-09-06,Deadlift,67.5,148.8,3,74,163.1,3.2,0
2020-09-06,Deadlift,60,132.3,4,74,163.1,2,0
2020-09-06,Deadlift,50,110.2,5,74,163.1,0.9,0
2020-09-06,Shoulder Press,30,66.1,5,74,163.1,8.6,0
2020-09-06,Shoulder Press,30,66.1,5,74,163.1,8.6,0
2020-09-06,Shoulder Press,30,66.1,5,74,163.1,8.6,0
2020-09-06,Shoulder Press,37.5,82.7,7,74,163.1,23.7,0
2020-09-06,Shoulder Press,35,77.2,3,74,163.1,12.2,0
2020-09-06,Shoulder Press,30,66.1,3,74,163.1,6.8,0
2020-09-06,Shoulder Press,20,44.1,5,74,163.1,1.7,0
2020-09-04,Pull Ups,0,0,10,74,163.1,37.4,0
2020-09-04,Pull Ups,0,0,10,74,163.1,37.4,0
2020-09-04,Bench Press,50,110.2,5,74,163.1,10.2,0
2020-09-04,Bench Press,50,110.2,5,74,163.1,10.2,0
2020-09-04,Bench Press,62.5,137.8,7,74,163.1,29.4,0
2020-09-04,Bench Press,55,121.3,3,74,163.1,11.7,0
2020-09-04,Bench Press,55,121.3,3,74,163.1,11.7,0
2020-09-04,Bench Press,45,99.2,5,74,163.1,6.5,0
2020-09-04,Bench Press,40,88.2,3,74,163.1,2.9,0
2020-09-01,Dumbbell Row,30,66.1,12,74,163.1,53.1,0
2020-09-01,Dumbbell Row,30,66.1,12,74,163.1,53.1,0
2020-09-01,Dumbbell Row,35,77.2,7,74,163.1,53.1,0
2020-09-01,Squat,60,132.3,5,74,163.1,6.2,0
2020-09-01,Squat,60,132.3,5,74,163.1,6.2,0
2020-09-01,Squat,77.5,170.9,8,74,163.1,26.1,0
2020-09-01,Squat,67.5,148.8,3,74,163.1,8.1,0
2020-09-01,Squat,60,132.3,3,74,163.1,4.7,0
2020-09-01,Shoulder Press,30,66.1,5,74,163.1,8.6,0
2020-09-01,Shoulder Press,30,66.1,5,74,163.1,8.6,0
2020-09-01,Shoulder Press,30,66.1,5,74,163.1,8.6,0
2020-09-01,Shoulder Press,30,66.1,5,74,163.1,8.6,0
2020-09-01,Shoulder Press,37.5,82.7,7,74,163.1,23.7,0
2020-09-01,Shoulder Press,35,77.2,3,74,163.1,12.2,0
2020-09-01,Shoulder Press,30,66.1,3,74,163.1,6.8,0
2020-09-01,Shoulder Press,20,44.1,5,74,163.1,1.7,0
2020-08-26,Pull Ups,0,0,11,74,163.1,41,0
2020-08-26,Squat,80,176.4,6,74,163.1,23.1,0
2020-08-26,Squat,72.5,159.8,3,74,163.1,11,0
2020-08-26,Squat,65,143.3,5,74,163.1,8.9,0
2020-08-26,Squat,50,110.2,5,74,163.1,2.6,0
2020-08-26,Bench Press,52.5,115.7,5,74,163.1,12.4,0
2020-08-26,Bench Press,52.5,115.7,5,74,163.1,12.4,0
2020-08-26,Bench Press,52.5,115.7,5,74,163.1,12.4,0
2020-08-26,Bench Press,67.5,148.8,4,74,163.1,27.7,0
2020-08-26,Bench Press,60,132.3,3,74,163.1,16.5,0
2020-08-26,Bench Press,52.5,115.7,5,74,163.1,12.4,0
2020-08-26,Bench Press,40,88.2,5,74,163.1,3.8,0
2020-08-18,Pull Ups,0,0,8,74,163.1,27.9,0
2020-08-18,Pull Ups,0,0,8,74,163.1,27.9,0
2020-08-18,Pull Ups,0,0,10,74,163.1,37.4,0
2020-08-18,Shoulder Press,35,77.2,8,74,163.1,21.2,0
2020-08-18,Shoulder Press,32.5,71.7,5,74,163.1,11.6,0
2020-08-18,Shoulder Press,27.5,60.6,5,74,163.1,6.2,0
2020-08-18,Shoulder Press,20,44.1,5,74,163.1,1.7,0
2020-08-18,Squat,55,121.3,5,74,163.1,4.2,0
2020-08-18,Squat,55,121.3,5,74,163.1,4.2,0
2020-08-18,Squat,55,121.3,5,74,163.1,4.2,0
2020-08-18,Squat,55,121.3,5,74,163.1,4.2,0
2020-08-18,Squat,72.5,159.8,8,74,163.1,20.6,0
2020-08-18,Squat,65,143.3,5,74,163.1,8.9,0
2020-08-18,Squat,55,121.3,5,74,163.1,4.2,0
2020-08-18,Squat,50,110.2,5,74,163.1,2.6,0
2020-08-13,Bench Press,50,110.2,5,74,163.1,10.2,0
2020-08-13,Bench Press,50,110.2,5,74,163.1,10.2,0
2020-08-13,Bench Press,50,110.2,5,74,163.1,10.2,0
2020-08-13,Bench Press,62.5,137.8,6,74,163.1,26.5,0
2020-08-13,Bench Press,55,121.3,3,74,163.1,11.7,0
2020-08-13,Bench Press,50,110.2,5,74,163.1,10.2,0
2020-08-13,Deadlift,60,132.3,5,74,163.1,2.4,0
2020-08-13,Deadlift,60,132.3,5,74,163.1,2.4,0
2020-08-13,Deadlift,77.5,170.9,6,74,163.1,9.8,0
2020-08-13,Deadlift,67.5,148.8,3,74,163.1,3.2,0
2020-08-13,Deadlift,60,132.3,3,74,163.1,1.7,0
2020-08-13,Deadlift,50,110.2,5,74,163.1,0.9,0
2020-08-11,Pull Ups,0,0,7,74,163.1,23.9,0
2020-08-11,Pull Ups,0,0,10,74,163.1,37.4,0
2020-08-11,Shoulder Press,32.5,71.7,5,74,163.1,11.6,0
2020-08-11,Shoulder Press,32.5,71.7,5,74,163.1,11.6,0
2020-08-11,Shoulder Press,32.5,71.7,5,74,163.1,11.6,0
2020-08-11,Shoulder Press,40,88.2,6,74,163.1,26.2,0
2020-08-11,Shoulder Press,30,66.1,5,74,163.1,8.6,0
2020-08-11,Shoulder Press,20,44.1,5,74,163.1,1.7,0
2020-08-07,Pull Ups,0,0,6,74,163.1,20.5,0
2020-08-07,Pull Ups,0,0,10,74,163.1,37.4,0
2020-08-07,Squat,60,132.3,5,74,163.1,6.2,0
2020-08-07,Squat,60,132.3,5,74,163.1,6.2,0
2020-08-07,Squat,75,165.4,6,74,163.1,18.2,0
2020-08-07,Squat,65,143.3,5,74,163.1,8.9,0
2020-08-07,Squat,50,110.2,5,74,163.1,2.6,0
2020-08-07,Bench Press,55,121.3,5,74,163.1,14.9,0
2020-08-07,Bench Press,55,121.3,5,74,163.1,14.9,0
2020-08-07,Bench Press,55,121.3,5,74,163.1,14.9,0
2020-08-07,Bench Press,55,121.3,5,74,163.1,14.9,0
2020-08-07,Bench Press,65,143.3,6,74,163.1,30,0
2020-08-07,Bench Press,50,110.2,5,74,163.1,10.2,0
2020-08-07,Bench Press,40,88.2,5,74,163.1,3.8,0
2020-08-02,Bench Press,60,132.3,8,72,158.7,31.8,0
2020-08-02,Bench Press,60,132.3,8,72,158.7,31.8,0
2020-08-02,Bench Press,55,121.3,5,72,158.7,17,0
2020-08-02,Bench Press,50,110.2,5,72,158.7,11.8,0
2020-08-02,Squat,50,110.2,5,72,158.7,3.2,0
2020-08-02,Squat,50,110.2,5,72,158.7,3.2,0
2020-08-02,Squat,50,110.2,5,72,158.7,3.2,0
2020-08-02,Squat,70,154.3,5,72,158.7,14.1,0
2020-08-02,Squat,60,132.3,5,72,158.7,7.4,0
2020-08-02,Squat,50,110.2,5,72,158.7,3.2,0
2020-07-24,Shoulder Press,32.5,71.7,5,72,158.7,13.3,0
2020-07-24,Shoulder Press,32.5,71.7,5,72,158.7,13.3,0
2020-07-24,Shoulder Press,32.5,71.7,5,72,158.7,13.3,0
2020-07-24,Shoulder Press,32.5,71.7,5,72,158.7,13.3,0
2020-07-24,Shoulder Press,37.5,82.7,7,72,158.7,26.2,0
2020-07-24,Shoulder Press,35,77.2,5,72,158.7,17.1,0
2020-07-24,Shoulder Press,30,66.1,5,72,158.7,10,0
2020-07-22,Pull Ups,0,0,10,72,158.7,37.1,0
2020-07-22,Pull Ups,0,0,10,72,158.7,37.1,0
2020-07-22,Bench Press,50,110.2,5,72,158.7,11.8,0
2020-07-22,Bench Press,50,110.2,5,72,158.7,11.8,0
2020-07-22,Bench Press,50,110.2,5,72,158.7,11.8,0
2020-07-22,Bench Press,50,110.2,5,72,158.7,11.8,0
2020-07-22,Bench Press,60,132.3,7,72,158.7,28.7,0
2020-07-22,Bench Press,55,121.3,5,72,158.7,17,0
2020-07-22,Bench Press,40,88.2,5,72,158.7,4.6,0
2020-07-17,Squat,60,132.3,5,72,158.7,7.4,0
2020-07-17,Squat,60,132.3,5,72,158.7,7.4,0
2020-07-17,Squat,50,110.2,5,72,158.7,3.2,0
2020-07-17,Shoulder Press,30,66.1,5,72,158.7,10,0
2020-07-17,Shoulder Press,30,66.1,5,72,158.7,10,0
2020-07-17,Shoulder Press,30,66.1,5,72,158.7,10,0
2020-07-17,Shoulder Press,30,66.1,5,72,158.7,10,0
2020-07-17,Shoulder Press,40,88.2,5,72,158.7,26.2,0
2020-07-17,Shoulder Press,35,77.2,5,72,158.7,17.1,0
2020-07-17,Shoulder Press,30,66.1,5,72,158.7,10,0
2020-07-17,Shoulder Press,20,44.1,5,72,158.7,2,0
2020-07-14,Pull Ups,0,0,5,72,158.7,17.5,0
2020-07-14,Pull Ups,0,0,10,72,158.7,37.1,0
2020-07-14,Bench Press,50,110.2,5,72,158.7,11.8,0
2020-07-14,Bench Press,50,110.2,5,72,158.7,11.8,0
2020-07-14,Bench Press,50,110.2,5,72,158.7,11.8,0
2020-07-14,Bench Press,65,143.3,5,72,158.7,30.1,0
2020-07-14,Bench Press,57.5,126.8,3,72,158.7,16,0
2020-07-14,Bench Press,50,110.2,5,72,158.7,11.8,0
2020-07-14,Bench Press,40,88.2,5,72,158.7,4.6,0
2020-07-09,Pull Ups,0,0,10,72,158.7,37.1,0
2020-07-09,Pull Ups,0,0,10,72,158.7,37.1,0
2020-07-09,Squat,70,154.3,5,72,158.7,14.1,0
2020-07-09,Squat,60,132.3,5,72,158.7,7.4,0
2020-07-09,Squat,50,110.2,5,72,158.7,3.2,0
2020-07-09,Shoulder Press,30,66.1,5,72,158.7,10,0
2020-07-09,Shoulder Press,30,66.1,5,72,158.7,10,0
2020-07-09,Shoulder Press,30,66.1,5,72,158.7,10,0
2020-07-09,Shoulder Press,30,66.1,5,72,158.7,10,0
2020-07-09,Shoulder Press,30,66.1,5,72,158.7,10,0
2020-07-09,Shoulder Press,37.5,82.7,4,72,158.7,19.4,0
2020-07-09,Shoulder Press,35,77.2,5,72,158.7,17.1,0
2020-07-09,Shoulder Press,30,66.1,5,72,158.7,10,0
2020-07-09,Shoulder Press,20,44.1,5,72,158.7,2,0
2020-07-07,Pull Ups,0,0,10,72,158.7,37.1,0
2020-07-07,Pull Ups,0,0,10,72,158.7,37.1,0
2020-07-07,Pull Ups,0,0,10,72,158.7,37.1,0
2020-07-07,Bench Press,45,99.2,5,72,158.7,7.7,0
2020-07-07,Bench Press,45,99.2,5,72,158.7,7.7,0
2020-07-07,Bench Press,45,99.2,5,72,158.7,7.7,0
2020-07-07,Bench Press,45,99.2,5,72,158.7,7.7,0
2020-07-07,Bench Press,45,99.2,5,72,158.7,7.7,0
2020-07-07,Bench Press,57.5,126.8,8,72,158.7,27.9,0
2020-07-07,Bench Press,50,110.2,5,72,158.7,11.8,0
2020-07-07,Bench Press,45,99.2,5,72,158.7,7.7,0
2020-07-07,Bench Press,40,88.2,7,72,158.7,6.1,0
2020-07-03,Pull Ups,0,0,9,72,158.7,32.3,0
2020-07-03,Pull Ups,0,0,9,72,158.7,32.3,0
2020-07-03,Bench Press,45,99.2,5,72,158.7,7.7,0
2020-07-03,Bench Press,45,99.2,5,72,158.7,7.7,0
2020-07-03,Bench Press,45,99.2,5,72,158.7,7.7,0
2020-07-03,Bench Press,57.5,126.8,8,72,158.7,27.9,0
2020-07-03,Bench Press,50,110.2,5,72,158.7,11.8,0
2020-07-03,Bench Press,40,88.2,5,72,158.7,4.6,0
2020-07-03,Bench Press,40,88.2,5,72,158.7,4.6,0
2020-06-21,Pull Ups,0,0,10,72,158.7,37.1,0
2020-06-21,Pull Ups,0,0,10,72,158.7,37.1,0
2020-06-21,Deadlift,55,121.3,5,72,158.7,1.8,0
2020-06-21,Deadlift,55,121.3,5,72,158.7,1.8,0
2020-06-21,Deadlift,55,121.3,5,72,158.7,1.8,0
2020-06-21,Deadlift,72.5,159.8,5,72,158.7,7.3,0
2020-06-21,Deadlift,65,143.3,5,72,158.7,4.3,0
2020-06-21,Deadlift,50,110.2,5,72,158.7,1.1,0
2020-06-21,Shoulder Press,30,66.1,5,72,158.7,10,0
2020-06-21,Shoulder Press,30,66.1,5,72,158.7,10,0
2020-06-21,Shoulder Press,30,66.1,5,72,158.7,10,0
2020-06-21,Shoulder Press,30,66.1,5,72,158.7,10,0
2020-06-21,Shoulder Press,37.5,82.7,5,72,158.7,21.5,0
2020-06-21,Shoulder Press,35,77.2,5,72,158.7,17.1,0
2020-06-21,Shoulder Press,30,66.1,5,72,158.7,10,0
2020-06-21,Shoulder Press,20,44.1,5,72,158.7,2,0
2020-06-18,Pull Ups,0,0,9,72,158.7,32.3,0
2020-06-18,Pull Ups,0,0,9,72,158.7,32.3,0
2020-06-18,Bench Press,45,99.2,5,72,158.7,7.7,0
2020-06-18,Bench Press,45,99.2,5,72,158.7,7.7,0
2020-06-18,Bench Press,45,99.2,5,72,158.7,7.7,0
2020-06-18,Bench Press,45,99.2,5,72,158.7,7.7,0
2020-06-18,Bench Press,45,99.2,5,72,158.7,7.7,0
2020-06-18,Bench Press,57.5,126.8,7,72,158.7,25,0
2020-06-18,Bench Press,57.5,126.8,7,72,158.7,25,0
2020-06-18,Bench Press,50,110.2,5,72,158.7,11.8,0
2020-06-18,Bench Press,50,110.2,5,72,158.7,11.8,0
2020-06-18,Bench Press,50,110.2,5,72,158.7,11.8,0
2020-06-18,Bench Press,45,99.2,5,72,158.7,7.7,0
2020-06-18,Bench Press,40,88.2,5,72,158.7,4.6,0
2020-06-10,Pull Ups,0,0,10,72,158.7,37.1,0
2020-06-10,Squat,75,165.4,4,72,158.7,16.3,0
2020-06-10,Squat,67.5,148.8,3,72,158.7,9.4,0
2020-06-10,Squat,62.5,137.8,3,72,158.7,6.8,0
2020-06-10,Squat,50,110.2,5,72,158.7,3.2,0
2020-06-10,Shoulder Press,30,66.1,5,72,158.7,10,0
2020-06-10,Shoulder Press,30,66.1,5,72,158.7,10,0
2020-06-10,Shoulder Press,30,66.1,5,72,158.7,10,0
2020-06-10,Shoulder Press,30,66.1,5,72,158.7,10,0
2020-06-10,Shoulder Press,40,88.2,3,72,158.7,21.7,0
2020-06-10,Shoulder Press,35,77.2,3,72,158.7,13.9,0
2020-06-10,Shoulder Press,32.5,71.7,3,72,158.7,10.7,0
2020-06-06,Pull Ups,0,0,10,72,158.7,37.1,0
2020-06-06,Pull Ups,0,0,10,72,158.7,37.1,0
2020-06-06,Squat,72.5,159.8,3,72,158.7,12.7,0
2020-06-06,Squat,62.5,137.8,3,72,158.7,6.8,0
2020-06-06,Squat,50,110.2,3,72,158.7,2.4,0
2020-06-06,Bench Press,47.5,104.7,5,72,158.7,9.6,0
